service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
4300,1,1,1,1,0,1,1,2020-01-11,2020-01-21
7137,0,0,0,0,0,1,1,2020-01-21,2021-10-21
2021,0,0,0,0,1,0,1,2020-01-21,2021-10-21
2022,0,0,0,0,1,0,1,2020-01-12,2020-01-21
7136,0,0,0,0,1,0,0,2020-01-12,2020-01-21
7134,0,0,0,0,1,0,0,2020-01-21,2021-10-20
4435,0,0,0,0,1,0,1,2020-01-12,2020-01-21
4185,0,0,0,0,0,0,1,2020-01-12,2020-01-20
4969,1,0,0,0,0,0,0,2020-01-21,2021-10-20
4970,0,1,1,1,1,1,1,2020-01-21,2021-10-21
4184,0,0,0,0,0,0,1,2020-01-21,2021-10-21
1056,1,0,0,0,0,0,0,2020-01-12,2020-01-20
2293,1,1,1,1,1,0,0,2020-01-11,2020-01-21
4281,1,1,1,1,1,0,0,2020-01-11,2020-01-21
3002,1,1,1,1,1,0,0,2020-01-21,2021-10-21
2121,1,1,1,1,1,0,0,2020-01-21,2021-10-21
7145,0,0,0,0,1,0,1,2020-01-12,2020-01-21
7146,0,0,0,0,1,0,1,2020-01-22,2021-10-20
4655,0,1,1,1,1,1,0,2020-01-11,2020-01-21
7148,0,1,1,1,1,1,0,2020-01-21,2021-10-21
7153,0,1,1,1,1,0,0,2020-01-11,2020-01-21
6837,1,1,1,1,1,1,1,2020-01-21,2021-10-21
7156,1,1,1,1,0,1,1,2020-01-21,2021-10-21
3179,1,1,1,1,1,0,0,2020-01-20,2020-01-21
7157,1,1,1,1,1,1,0,2020-01-11,2020-01-20
6915,0,0,0,0,0,0,1,2020-01-21,2021-10-13
4190,1,1,1,1,0,0,0,2020-01-21,2021-10-12
4191,1,1,1,1,0,0,0,2020-01-11,2020-01-21
2591,1,1,0,1,0,0,0,2020-01-11,2020-01-21
2590,1,1,0,1,0,0,0,2020-01-21,2021-10-20
769,1,1,1,1,1,0,0,2020-01-21,2021-10-21
775,0,0,0,0,0,1,1,2020-01-21,2021-10-21
782,1,1,0,1,1,0,0,2020-01-21,2021-10-21
796,0,0,0,0,1,0,0,2020-01-21,2021-10-21
797,1,1,1,1,0,0,0,2020-01-21,2021-10-21
800,0,0,0,0,0,0,1,2020-01-21,2021-10-21
801,0,0,0,0,0,1,0,2020-01-21,2021-10-21
688,1,1,1,1,1,0,0,2020-01-21,2021-10-21
5595,1,1,1,1,1,0,0,2020-01-21,2021-10-21
900,0,0,1,0,0,0,0,2020-01-11,2020-01-21
824,1,1,0,1,1,0,0,2020-01-21,2021-10-21
820,1,1,0,1,0,0,0,2020-01-22,2020-01-23
795,0,0,0,0,0,0,1,2020-01-21,2021-10-21
774,0,0,0,0,0,0,1,2020-01-21,2021-10-21
2772,0,0,0,0,1,1,0,2020-01-21,2021-10-21
1957,0,0,0,0,0,0,1,2020-01-12,2020-01-20
811,0,0,0,0,0,1,0,2020-01-12,2020-01-21
815,1,1,1,1,1,0,0,2020-01-12,2020-01-21
813,0,0,0,1,1,0,0,2020-01-11,2020-01-12
816,0,0,0,0,0,1,1,2020-01-12,2020-01-21
7535,1,1,1,1,1,1,0,2020-01-21,2021-10-21
3343,1,1,1,1,0,0,0,2020-01-22,2020-01-23
818,0,0,1,0,0,1,0,2020-01-21,2021-10-21
819,0,0,1,0,0,1,0,2020-01-21,2021-10-21
664,1,1,1,1,1,0,0,2020-01-11,2020-01-21
7718,0,0,0,0,1,0,0,2020-01-21,2021-10-21
590,1,1,0,1,0,0,0,2020-01-11,2020-01-21
6605,1,1,1,1,1,1,0,2020-01-20,2020-01-21
6653,1,1,1,1,1,1,1,2020-01-21,2021-10-21
4470,1,1,1,1,1,0,0,2020-01-21,2021-10-21
210,0,0,0,0,0,1,1,2020-01-20,2020-01-21
6655,1,1,1,1,1,1,1,2020-01-21,2021-10-21
6603,0,1,1,1,1,1,1,2020-01-20,2020-01-21
6604,1,1,1,1,1,1,1,2020-01-21,2021-10-21
5346,1,1,1,1,0,1,0,2020-01-20,2020-01-21
5349,1,1,1,1,0,1,1,2020-01-21,2021-10-21
6668,0,0,0,0,1,0,0,2020-01-21,2021-10-21
7315,0,0,0,0,0,0,1,2020-01-21,2021-10-21
471,0,0,0,0,1,0,0,2020-01-20,2020-01-21
1777,1,1,1,1,1,1,0,2020-01-20,2020-01-21
4978,1,1,1,1,1,1,0,2020-01-21,2021-10-21
5347,0,0,0,0,1,0,0,2020-01-21,2021-10-21
1778,1,1,1,1,1,1,1,2020-01-21,2021-10-21
3056,0,0,0,0,0,1,1,2020-01-21,2021-10-21
3054,1,1,1,1,1,0,0,2020-01-21,2021-10-21
5023,1,1,1,1,1,0,0,2020-01-21,2021-10-21
4792,1,1,1,1,1,1,1,2020-01-11,2020-01-21
3053,1,1,1,1,1,0,0,2020-01-21,2021-10-21
2271,0,1,1,1,1,0,0,2020-01-21,2021-10-21
2221,1,1,1,1,1,1,0,2020-01-20,2020-01-21
5114,0,0,0,0,0,0,1,2020-01-21,2021-10-21
6656,1,1,1,1,1,0,1,2020-01-21,2021-10-21
6659,1,1,1,0,0,0,0,2021-10-21,2021-10-21
1160,1,0,0,0,0,0,0,2020-01-21,2021-10-20
2269,0,1,1,1,1,0,0,2020-01-20,2020-01-21
2268,0,1,1,0,0,0,0,2021-10-21,2021-10-21
5149,1,1,1,1,1,1,1,2020-01-11,2020-01-21
3799,1,1,1,0,0,0,0,2021-10-21,2021-10-21
5151,1,1,1,0,0,0,0,2021-10-21,2021-10-21
6678,1,1,1,0,0,0,0,2021-10-21,2021-10-21
3802,1,1,1,1,1,1,1,2020-01-21,2021-10-21
4536,1,1,1,1,1,1,0,2020-01-20,2020-01-21
6680,0,1,1,0,0,0,0,2020-01-21,2020-01-21
7572,1,1,1,1,1,0,0,2020-01-21,2021-10-21
7571,1,1,1,0,0,0,0,2021-10-21,2021-10-21
3939,0,0,0,0,0,1,0,2020-01-21,2021-10-21
6681,1,1,1,1,1,1,0,2020-01-21,2021-10-21
4534,0,0,0,0,1,1,1,2020-01-20,2020-01-20
1647,1,1,1,1,1,0,0,2020-01-20,2020-01-21
5199,0,1,1,1,1,0,0,2020-01-12,2020-01-20
5202,1,1,1,1,1,0,0,2021-10-10,2021-10-20
1419,0,0,0,0,0,0,1,2020-01-21,2021-10-21
5198,0,0,0,0,0,1,0,2021-10-10,2021-10-20
2116,1,1,1,1,1,0,0,2020-01-20,2020-01-21
2115,0,1,0,1,0,0,0,2020-01-12,2020-01-20
6607,0,0,0,0,0,0,1,2020-01-21,2021-10-20
2118,0,0,0,0,0,1,0,2021-10-10,2021-10-20
2120,1,1,1,1,1,0,0,2021-10-10,2021-10-20
1337,1,1,1,1,1,1,1,2020-01-21,2021-10-21
4805,1,1,1,1,1,1,1,2020-01-21,2021-10-21
4494,0,0,0,0,0,1,1,2020-01-21,2021-10-21
6646,1,1,1,1,1,0,1,2020-01-21,2021-10-21
4312,0,1,1,1,1,1,1,2020-01-20,2020-01-21
3367,0,1,1,1,1,0,1,2020-01-20,2020-01-21
6685,1,1,1,1,1,1,1,2020-01-11,2020-01-13
6684,0,0,1,0,0,0,0,2021-10-10,2021-10-21
6687,1,1,0,1,1,1,1,2020-01-21,2021-10-21
4254,1,1,1,1,1,1,0,2020-01-21,2021-10-21
4806,1,1,1,1,1,1,1,2020-01-11,2020-01-13
5532,0,1,1,1,1,1,1,2020-01-20,2020-01-21
5533,1,1,1,0,0,0,0,2021-10-21,2021-10-21
5530,1,1,1,1,1,1,1,2020-01-21,2021-10-21
1520,0,0,0,0,1,0,0,2021-10-10,2021-10-21
6632,1,1,1,1,0,1,1,2020-01-21,2021-10-21
509,0,0,0,1,0,0,0,2020-01-22,2020-01-23
1034,0,0,0,0,1,0,0,2020-01-12,2020-01-21
6590,1,1,1,1,0,1,1,2020-01-11,2020-01-21
6592,1,1,1,1,1,1,1,2020-01-21,2021-10-21
6610,0,0,1,1,0,0,0,2021-10-21,2021-10-21
2782,1,1,1,0,0,0,0,2021-10-21,2021-10-21
6611,1,1,1,1,1,1,1,2020-01-21,2021-10-21
1405,0,0,0,0,1,0,0,2020-01-21,2021-10-21
1406,0,0,0,0,0,1,0,2020-01-21,2021-10-10
1403,0,0,0,0,0,0,1,2020-01-21,2021-10-21
1402,0,0,0,0,0,1,0,2021-10-10,2021-10-12
1410,1,1,1,1,0,0,0,2020-01-21,2021-10-21
1401,1,1,1,1,0,0,0,2020-01-20,2020-01-21
6582,0,0,0,0,1,0,0,2020-01-21,2021-10-21
6585,0,0,0,0,0,0,1,2020-01-21,2021-10-21
6587,1,1,1,1,0,0,0,2020-01-20,2020-01-21
6586,1,1,1,1,0,0,0,2020-01-21,2021-10-21
6584,0,0,0,0,0,1,0,2021-10-10,2021-10-12
