service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
5497,1,1,1,1,0,0,1,20201119,20201212
34,1,1,1,1,0,0,1,20201119,20201210
4262,1,1,1,1,0,0,1,20201119,20201210
4508,1,1,1,1,1,0,0,20201119,20201211
2134,1,1,1,1,0,0,0,20201119,20201210
4392,1,1,1,1,1,0,0,20201119,20201211
289,0,0,0,0,1,0,0,20201120,20201211
7600,1,1,1,1,1,0,0,20201119,20201211
2385,0,1,1,1,1,0,0,20201119,20201211
2335,0,1,1,1,0,0,0,20201215,20201231
6850,0,0,0,0,1,0,0,20201120,20201211
57,0,1,1,1,1,0,0,20201119,20201211
1068,0,0,0,0,0,1,0,20201121,20201212
1530,0,1,1,1,1,1,0,20201119,20201212
3084,0,0,0,1,1,1,0,20201119,20201121
2066,0,1,1,1,1,0,0,20201119,20201211
4757,0,1,1,1,1,0,0,20201119,20201211
178,0,0,0,1,1,0,0,20201119,20201120
2174,1,1,1,1,1,0,0,20201214,20210217
2374,0,0,0,0,0,1,1,20201213,20210214
2843,0,1,0,0,1,0,0,20201120,20201127
3047,0,0,1,0,1,0,0,20201120,20201211
3863,1,1,1,1,1,0,0,20201214,20210129
201,1,1,1,1,1,0,0,20201214,20210129
1200,0,0,0,0,0,1,1,20201205,20201206
1124,1,1,1,1,0,0,0,20201119,20201210
3925,1,1,1,1,1,0,0,20201119,20201211
2358,1,1,1,1,1,0,0,20201119,20201211
1250,1,1,1,1,1,0,0,20201119,20201211
2152,0,1,1,1,1,0,0,20201119,20201127
679,1,1,1,1,1,0,0,20201119,20201211
3822,0,1,1,1,1,0,0,20201201,20201204
684,1,1,1,1,1,0,0,20201130,20201211
339,1,0,0,0,0,0,0,20201123,20201207
2202,1,1,1,1,1,0,0,20201130,20201211
2544,1,1,1,1,1,0,0,20201119,20201211
1122,1,1,1,1,1,0,0,20201119,20201127
1038,0,0,0,0,0,1,0,20201121,20201128
4692,1,1,1,1,0,0,0,20201119,20201126
7646,1,1,1,1,0,0,0,20201119,20201126
4807,0,1,1,1,1,0,0,20201208,20201211
4020,1,1,1,1,0,0,0,20201130,20201203
205,1,1,1,1,1,0,0,20201130,20201211
637,1,1,1,1,0,0,0,20201119,20201210
6654,0,0,0,1,0,0,0,20201125,20201210
1926,1,1,1,1,1,1,0,20201119,20201212
5467,0,0,1,0,0,0,0,20201125,20201209
